Identifiant station;Nom de la Station;Nom de la ligne;Niveau de pollution aux particules;Niveau de pollution;Incertitude;Recommandation de surveillance;Action(s) QAI en cours;Lien vers les mesures en direct;Durée des mesures;stop_lon;stop_lat;point_geo;pollution_air;niveau;actions;niveau_pollution
IDFM:463061;Hôtel de Ville;Métro 11;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3514239919428728;48.857600736334454;48.85760073633446, 2.3514239919428728;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:43084;Issy;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.257883547622023;48.81933737870203;48.81933737870203, 2.257883547622023;station aérienne;Station aérienne;;station aérienne
IDFM:monomodalStopPlace:462357;Issy Val de Seine;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.2640113460455358;48.83050964570215;48.83050964570215, 2.2640113460455353;station aérienne;Station aérienne;;station aérienne
IDFM:462982;La Chapelle;Métro 2;station aérienne;station aérienne;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;2.360430336162137;48.88447648340964;48.88447648340964, 2.360430336162137;station aérienne;Station aérienne;Action(s) d'amélioration de la qualité de l'air en cours;station aérienne
IDFM:monomodalStopPlace:43140;La Courneuve - Aubervilliers;RER B;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.3861140570949475;48.92429743203911;48.92429743203911, 2.3861140570949475;station aérienne;Station aérienne;;station aérienne
IDFM:monomodalStopPlace:470549;La Défense;RER A;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.2384185962504066;48.89222980156821;48.892229801568206, 2.238418596250407;pollution moyenne - incertitude forte;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:monomodalStopPlace:43142;La Ferté-Alais;RER D;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.352260197381972;48.4855007310595;48.4855007310595, 2.352260197381972;station aérienne;Station aérienne;;station aérienne
IDFM:22192;La Tour-Maubourg;Métro 8;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.310588789873988;48.857669229564024;48.85766922956403, 2.3105887898739876;pollution faible - incertitude forte;Pollution faible;;pollution faible
IDFM:monomodalStopPlace:43607;Laplace;RER B;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.3343440158701894;48.80836013720282;48.808360137202826, 2.3343440158701894;station aérienne;Station aérienne;;station aérienne
IDFM:monomodalStopPlace:43127;Le Chénay Gagny;RER E;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.5527724908646303;48.877159125382796;48.877159125382796, 2.5527724908646303;station aérienne;Station aérienne;;station aérienne
IDFM:463206;Le Peletier;Métro 7;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.3402064594563368;48.87485179367072;48.874851793670715, 2.340206459456337;pollution faible - incertitude forte;Pollution faible;Action(s) d'amélioration de la qualité de l'air en cours;pollution faible
IDFM:monomodalStopPlace:47901;Le Raincy - Villemomble - Montfermeil;RER E;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.513061005684412;48.8888544132907;48.8888544132907, 2.5130610056844116;station aérienne;Station aérienne;;station aérienne
IDFM:22203;Ledru-Rollin;Métro 8;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.376141223318593;48.85133776679838;48.85133776679838, 2.3761412233185926;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:43230;Les Grésillons;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.3139019682179716;48.9206901983449;48.9206901983449, 2.313901968217972;station aérienne;Station aérienne;;station aérienne
IDFM:monomodalStopPlace:43152;Lognes;RER A;station aérienne;station aérienne;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;2.633026934567703;48.839255049438655;48.839255049438655, 2.633026934567703;station aérienne;Station aérienne;Action(s) d'amélioration de la qualité de l'air en cours;station aérienne
IDFM:463218;Louvre - Rivoli;Métro 1;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3409964272720227;48.860907334263274;48.86090733426327, 2.3409964272720227;pollution faible - incertitude forte;Pollution faible;;pollution faible
IDFM:22238;Mairie de Clichy;Métro 13;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3058484063578857;48.903498974626686;48.90349897462669, 2.3058484063578857;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:480330;Mairie de Saint-Ouen;Métro 14;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.333545807213269;48.91164217552501;48.91164217552501, 2.3335458072132695;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:463212;Mairie de Saint-Ouen;Métro 13;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.333893080685357;48.911958864732505;48.911958864732505, 2.333893080685357;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:462973;Marcadet - Poissonniers;Métro 12;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3500246218070155;48.89154760285429;48.89154760285429, 2.3500246218070155;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:58774;Massy - Palaiseau;RER B;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.2587677282577334;48.72551907437079;48.72551907437078, 2.2587677282577334;station aérienne;Station aérienne;;station aérienne
IDFM:monomodalStopPlace:47899;Mennecy;RER D;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.4319348900260658;48.57054850948166;48.57054850948166, 2.4319348900260658;station aérienne;Station aérienne;;station aérienne
IDFM:monomodalStopPlace:43163;Meudon Val Fleury;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.2409419171683638;48.807552358196936;48.807552358196936, 2.2409419171683633;station aérienne;Station aérienne;;station aérienne
IDFM:21907;Michel-Ange - Auteuil;Métro 10;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.2639895253333293;48.84797535417627;48.84797535417627, 2.263989525333329;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:21982;Mirabeau;Métro 10;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;Action(s) d'amélioration de la qualité de l'air en cours;;;2.2730641263728333;48.84707750734599;48.84707750734599, 2.2730641263728333;pollution moyenne - incertitude forte;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:463241;Montgallet;Métro 8;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3904000136353645;48.84400507570895;48.84400507570895, 2.3904000136353645;pollution faible - incertitude forte;Pollution faible;;pollution faible
IDFM:22143;Montparnasse Bienvenue;Métro 4;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3243294607791096;48.843852514525814;48.84385251452581, 2.3243294607791096;pollution faible - incertitude forte;Pollution faible;;pollution faible
IDFM:monomodalStopPlace:43169;Nanterre Préfecture;RER A;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.222986242991368;48.89588677306467;48.895886773064674, 2.2229862429913676;pollution moyenne - incertitude forte;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:monomodalStopPlace:415093;Neuilly Porte Maillot;RER C;pollution moyenne;MOYENNE;Évaluation : mesures permanentes;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.transilien.com/fr/page-corporate/mesurer-la-qualite-de-lair-interieur;mesures permanentes;2.284217509613705;48.878347804048644;48.878347804048644, 2.284217509613705;pollution moyenne - incertitude faible;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:monomodalStopPlace:43172;Neuilly-Plaisance;RER A;station aérienne;station aérienne;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;2.5145898211367705;48.85252451313789;48.85252451313788, 2.5145898211367705;station aérienne;Station aérienne;Action(s) d'amélioration de la qualité de l'air en cours;station aérienne
IDFM:22195;Opéra;Métro 8;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.332135072925294;48.87059812248668;48.87059812248669, 2.332135072925294;pollution faible - incertitude forte;Pollution faible;;pollution faible
IDFM:22381;Opéra;Métro 7;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3324387808144875;48.87030303390994;48.87030303390994, 2.3324387808144875;pollution faible - incertitude forte;Pollution faible;;pollution faible
IDFM:monomodalStopPlace:46299;Orly Ville;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.4030548924063897;48.74163230680523;48.74163230680523, 2.4030548924063897;station aérienne;Station aérienne;;station aérienne
IDFM:22005;Ourcq;Métro 5;pollution élevée;ELEVE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;Action(s) d'amélioration de la qualité de l'air en cours;;;2.3866765356019912;48.88714990283661;48.88714990283661, 2.3866765356019912;pollution élevée - incertitude forte;Pollution élevée;Action(s) d'amélioration de la qualité de l'air en cours;pollution élevée
IDFM:monomodalStopPlace:462901;Ozoir-la-Ferrière;RER E;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.6901161905009436;48.770767168370135;48.77076716837013, 2.690116190500944;station aérienne;Station aérienne;;station aérienne
IDFM:22079;Palais Royal - Musée du Louvre;Métro 1;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.336454367754252;48.86222226557415;48.86222226557415, 2.3364543677542517;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:43177;Parc de Sceaux;RER B;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.3099346915890417;48.769718949712896;48.769718949712896, 2.309934691589042;station aérienne;Station aérienne;;station aérienne
IDFM:22112;Père Lachaise;Métro 2;pollution élevée;ELEVE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;Action(s) d'amélioration de la qualité de l'air en cours;;;2.387689326065689;48.86248637862667;48.86248637862667, 2.3876893260656895;pollution élevée - incertitude forte;Pollution élevée;Action(s) d'amélioration de la qualité de l'air en cours;pollution élevée
IDFM:463229;Pernety;Métro 13;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.318323659736018;48.834163720970885;48.83416372097089, 2.318323659736018;pollution faible - incertitude forte;Pollution faible;;pollution faible
IDFM:22040;Pigalle;Métro 12;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3371840091053384;48.88201178841109;48.882011788411084, 2.3371840091053384;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:22377;Poissonnière;Métro 7;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3487397513900734;48.87716484925024;48.87716484925024, 2.3487397513900734;pollution faible - incertitude forte;Pollution faible;;pollution faible
IDFM:480286;Pont Cardinet;Métro 14;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3151908648850013;48.8881023898884;48.888102389888395, 2.3151908648850013;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:47907;Pont de Rungis Aéroport d'Orly;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.373209854795934;48.74834625868034;48.74834625868034, 2.373209854795934;station aérienne;Station aérienne;;station aérienne
